frame_id,point_id,x,y,z,doppler,snr,noise
466,2,0.6903,2.0705,-0.5405,0,255,742,15904
466,3,-0.2761,4.2769,-1.3807,0,181,825,15904
466,4,2.8649,6.7467,-2.6261,0,177,865,15904
466,5,0.7248,1.8228,-0.1812,-0.4914,394,637,15904
467,1,1.5015,0.7707,0.0518,0,169,733,15938
467,2,-0.2761,4.2769,-1.3807,0,178,829,15938
467,3,3.3423,6.5233,-2.6261,0,229,868,15938
467,4,0.6644,1.8535,-0.0604,-0.4914,338,648,15938
467,5,0.8284,2.0832,-0.2071,-0.4914,296,690,15938
468,1,0.1035,0.2569,-0.2531,0,228,701,15971
468,2,-0.2761,4.2769,-1.3807,0,180,827,15971
468,3,3.3423,6.5233,-2.6261,0,241,866,15971
468,4,0.6644,1.8535,-0.0604,-0.4914,347,676,15971
468,5,0.7594,2.0911,-0.3452,-0.4914,303,701,15971
469,1,0.1035,0.2569,-0.2531,0,244,683,16004
469,2,1.6395,0.6969,0.0547,0,214,699,16004
469,3,-0.2761,4.2769,-1.3807,0,186,821,16004
469,4,3.1036,6.6402,-2.6261,0,233,865,16004
469,5,0.7853,1.8057,-0.0604,-0.4914,358,648,16004
469,6,0.9665,2.0322,0.069,-0.4914,299,699,16004
470,1,-0.2761,4.2769,-1.3807,0,180,826,16037
470,2,3.3423,6.5233,-2.6261,0,251,874,16037
470,3,0.7853,1.8057,-0.0604,-0.4914,383,644,16037
470,4,0.7594,2.1149,-0.1351,-0.4914,276,700,16037
471,1,0.1035,0.2678,-0.2416,0,241,685,16071
471,2,1.5532,0.6622,0,0,186,724,16071
471,3,1.0873,1.4742,-0.7248,0,266,685,16071
471,4,-0.2761,4.2769,-1.3807,0,178,830,16071
471,5,3.3423,6.5233,-2.6261,0,227,873,16071
471,6,0.6903,1.7445,0,-0.4914,333,636,16071
471,7,1.0355,1.9213,-0.5405,-0.4914,313,703,16071
472,1,-0.2761,4.2769,-1.3807,0,176,831,16104
472,2,-0.4142,4.308,-1.2425,0,176,831,16104
472,3,2.8649,6.7467,-2.6261,0,215,874,16104
472,4,0.9665,1.6898,-0.302,-0.4914,376,647,16104
473,1,0.1035,0.2569,-0.2531,0,255,674,16138
473,2,1.2081,1.3434,-0.7853,0,330,674,16138
473,3,0.5436,0.7188,-1.7517,0,330,674,16138
473,4,-0.2761,4.2769,-1.3807,0,177,831,16138
473,5,2.8649,6.7467,-2.6261,0,228,868,16138
473,6,0.8974,1.9201,-0.7594,-0.4914,254,700,16138
473,7,-0.069,1.5228,-1.6568,-0.4914,254,700,16138
474,1,0.1035,0.2569,-0.2531,0,244,684,16171
474,2,0.8284,1.8194,-1.0355,0,209,739,16171
474,3,-0.2761,4.2769,-1.3807,0,183,825,16171
474,4,2.8649,6.7467,-2.6261,0,225,872,16171
474,5,1.0873,1.6327,-0.1812,-0.4914,413,647,16171
475,1,1.1477,1.5443,-0.4228,0,366,674,16203
475,2,-0.2761,4.2769,-1.3807,0,172,836,16203
475,3,3.1036,6.6402,-2.6261,0,159,880,16203
475,4,0.7594,1.9787,-0.7594,-0.4914,278,707,16203
476,1,1.1477,1.5828,-0.2416,0,363,684,16238
476,2,-0.2761,4.2769,-1.3807,0,174,834,16238
477,1,1.0269,1.6801,0.0604,0,330,682,16271
477,2,-0.2761,4.2769,-1.3807,0,173,835,16271
477,3,0.7939,1.8696,-0.7277,-0.9828,340,603,16271
478,1,0.1035,0.2678,-0.2416,0,256,671,16304
478,2,1.0269,1.6811,0,0,353,671,16304
478,3,-0.2761,4.2769,-1.3807,0,180,829,16304
478,4,0.9262,1.9078,-0.3969,-0.9828,352,606,16304
479,1,1.1477,1.5595,-0.3624,0,394,688,16338
479,2,-0.2761,4.2769,-1.3807,0,175,832,16338
479,3,1.0125,1.6833,-0.6328,-0.9828,423,617,16338
480,1,0.1035,0.2678,-0.2416,0,237,693,16371
480,2,1.2081,1.5372,-0.2416,0,335,693,16371
480,3,-0.2761,4.2769,-1.3807,0,170,838,16371
480,4,3.3423,6.5233,-2.6261,0,216,875,16371
480,5,1.0758,1.6436,-0.6328,-0.9828,347,613,16371
481,1,0.1035,0.2678,-0.2416,0,251,676,16404
481,2,1.1477,1.5965,-0.1208,0,315,676,16404
481,3,-0.2761,4.2769,-1.3807,0,168,840,16404
481,4,3.1036,6.6402,-2.6261,0,215,875,16404
482,1,0.1035,0.2569,-0.2531,0,232,697,16438
482,2,0.9665,1.7123,-0.1208,0,322,697,16438
482,3,-0.2761,4.2769,-1.3807,0,174,834,16438
482,4,3.1036,6.5408,-2.8649,0,206,874,16438
483,1,0.1035,0.2569,-0.2531,0,240,688,16471
483,2,1.0355,1.5634,-0.0575,0,401,695,16471
483,3,-0.7248,2.6473,-1.9674,0,150,853,16471
483,4,-0.2761,4.2769,-1.3807,0,171,837,16471
483,5,3.1036,6.6402,-2.6261,0,223,870,16471
483,6,1.3231,1.6401,-0.4631,1.4742,214,567,16471
484,1,1.0873,1.6249,0.2416,0,343,687,16504
484,2,-0.2761,4.2769,-1.3807,0,179,830,16504
484,3,3.3423,6.5233,-2.6261,0,220,873,16504
485,1,1.0873,1.6427,0,0,390,694,16538
485,2,-0.2761,4.2769,-1.3807,0,179,829,16538
485,3,3.3423,6.5233,-2.6261,0,212,872,16538
486,1,0.1035,0.2569,-0.2531,0,236,691,16571
486,2,1.1477,1.5828,0.2416,0,321,691,16571
486,3,-0.6213,2.508,-2.1745,0,151,858,16571
486,4,-0.2761,4.2769,-1.3807,0,177,830,16571
486,5,3.1036,6.6402,-2.6261,0,198,874,16571
487,1,0.1035,0.2678,-0.2416,0,247,680,16604
487,2,1.093,1.5238,-0.0575,0,358,691,16604
487,3,-0.6213,2.508,-2.1745,0,160,848,16604
487,4,-0.2761,4.2769,-1.3807,0,173,834,16604
487,5,-0.4142,4.308,-1.2425,0,173,834,16604
487,6,3.1036,6.6402,-2.6261,0,190,868,16604
488,1,0.1035,0.2678,-0.2416,0,265,662,16637
488,2,1.2081,1.5513,0.1208,0,413,662,16637
488,3,-0.7248,2.5671,-2.071,0,157,853,16637
488,4,-0.2761,4.2769,-1.3807,0,177,831,16637
488,5,3.1036,6.6402,-2.6261,0,204,870,16637
489,1,0.1035,0.2569,-0.2531,0,222,706,16671
489,2,1.2685,1.506,0.0604,0,366,706,16671
489,3,-0.2761,4.2769,-1.3807,0,174,833,16671
489,4,3.1036,6.6402,-2.6261,0,187,871,16671
490,1,1.093,1.5074,-0.2301,0,344,686,16705
490,2,-0.2761,4.2769,-1.3807,0,189,819,16705
490,3,3.1036,6.6402,-2.6261,0,191,874,16705
491,1,1.0873,1.6249,0.2416,0,338,678,16738
491,2,1.4497,1.0315,-0.8457,0,338,678,16738
491,3,-0.4142,4.308,-1.2425,0,175,832,16738
491,4,3.1036,6.5408,-2.8649,0,193,873,16738
492,1,0.1035,0.2569,-0.2531,0,227,701,16771
492,2,1.3289,1.453,0.0604,0,291,701,16771
492,3,-0.6213,2.508,-2.1745,0,154,854,16771
492,4,-0.2761,4.2769,-1.3807,0,177,830,16771
492,5,2.8649,6.7467,-2.6261,0,194,874,16771
493,1,1.3231,1.17,-0.6328,0,315,694,16804
493,2,-0.2761,4.2769,-1.3807,0,172,835,16804
493,3,2.8649,6.7467,-2.6261,0,184,875,16804
494,1,1.5532,0.6622,0,0,195,713,16837
494,2,1.5101,1.1423,-0.5436,0,317,672,16837
494,3,0.6644,1.2285,-1.3893,0,317,672,16837
494,4,-0.2761,4.2769,-1.3807,0,173,834,16837
494,5,2.6261,6.7467,-2.8649,0,174,876,16837
495,1,0.1035,0.2569,-0.2531,0,233,695,16871
495,2,1.5015,0.7567,0.1553,0,171,738,16871
495,3,-0.2761,4.2769,-1.3807,0,178,830,16871
495,4,2.6261,6.8431,-2.6261,0,172,876,16871
495,5,1.5705,1.1877,-0.0604,0.4914,308,666,16871
496,1,1.5015,0.7567,0.1553,0,170,730,16904
496,2,1.7086,0.9693,-0.6328,0,257,691,16904
496,3,-0.2761,4.2769,-1.3807,0,168,839,16904
496,4,2.8649,6.6488,-2.8649,0,180,874,16904
497,1,0.1035,0.2678,-0.2416,0,248,679,16938
497,2,1.5015,0.7707,0.0518,0,187,721,16938
497,3,-0.7248,2.6473,-1.9674,0,150,855,16938
497,4,-0.2761,4.2769,-1.3807,0,180,827,16938
497,5,2.6261,6.7467,-2.8649,0,172,874,16938
497,6,1.3893,1.3756,-0.2416,0.4914,364,637,16938
498,1,0.1035,0.2569,-0.2531,0,237,691,16971
498,2,1.5532,0.6622,0,0,180,731,16971
498,3,1.5015,0.7707,0.0518,0,180,731,16971
498,4,1.3922,1.3552,-0.6961,0,202,698,16971
498,5,-1.8984,0.7688,0.2531,0,202,698,16971
498,6,-0.2761,4.2769,-1.3807,0,176,833,16971
498,7,2.6261,6.8431,-2.6261,0,181,869,16971
498,8,1.6309,1.1033,0.0604,0.4914,266,646,16971
498,9,0.8457,1.5654,-0.8457,0.4914,266,646,16971
499,1,1.4497,0.8595,0.1035,0,194,715,17004
499,2,1.5187,1.3024,-0.5062,0,298,686,17004
499,3,-0.2761,4.2769,-1.3807,0,174,833,17004
499,4,2.6261,6.8431,-2.6261,0,180,870,17004
500,1,0.1035,0.2678,-0.2416,0,233,697,17037
500,2,1.5015,0.7707,0.0518,0,171,741,17037
500,3,-0.2761,4.2769,-1.3807,0,179,828,17037
500,4,2.6261,6.8431,-2.6261,0,179,870,17037
500,5,1.6309,1.0782,-0.2416,0.4914,297,666,17037
500,6,1.6453,1.2458,0,0.9828,359,610,17037
501,1,1.5532,0.6622,0,0,191,716,17071
501,2,-0.2761,4.2769,-1.3807,0,182,824,17071
501,3,2.6261,6.8431,-2.6261,0,178,870,17071
501,4,1.6453,1.2199,-0.2531,0.4914,311,650,17071
502,1,1.5015,0.7707,0.0518,0,196,708,17105
502,2,-0.2761,4.2769,-1.3807,0,181,827,17105
502,3,2.6261,6.8431,-2.6261,0,186,865,17105
502,4,1.7201,1.2174,0.4631,0.4914,254,662,17105
502,5,1.6913,0.8869,-0.4832,0.9828,266,597,17105
502,6,0.9061,1.1375,-1.3289,0.9828,266,597,17105
503,1,1.5015,0.7655,0.1035,0,194,715,17138
503,2,1.8524,1.0326,0.3969,0,202,721,17138
503,3,1.257,1.624,-0.6616,0,202,721,17138
503,4,1.1908,1.6978,-0.5954,0,202,721,17138
503,5,-0.2761,4.2769,-1.3807,0,180,827,17138
503,6,2.6261,6.8431,-2.6261,0,178,872,17138
503,7,1.7718,0.9877,-0.3797,1.4742,282,578,17138
504,1,0.1035,0.2569,-0.2531,0,253,674,17171
504,2,1.5015,0.7707,0.0518,0,191,718,17171
504,3,-0.7594,2.847,-0.9492,0,153,846,17171
504,4,-0.2761,4.2769,-1.3807,0,174,833,17171
504,5,2.6261,6.8431,-2.6261,0,174,876,17171
504,6,1.3893,1.4473,0.7939,0.4914,250,667,17171
504,7,1.8524,1.0326,-0.3969,1.4742,348,563,17171
505,1,0.1035,0.2569,-0.2531,0,248,681,17204
505,2,1.5015,0.7707,0.0518,0,188,720,17204
505,3,-0.4142,4.308,-1.2425,0,185,821,17204
505,4,2.6261,6.8431,-2.6261,0,176,873,17204
505,5,1.7201,1.2873,0.1985,0.4914,293,663,17204
505,6,2.002,0.7644,-0.6903,1.9656,239,581,17204
506,1,0.1035,0.2569,-0.2531,0,232,697,17238
506,2,1.5015,0.7707,0.0518,0,161,744,17238
506,3,-0.2761,4.2769,-1.3807,0,179,828,17238
506,4,2.6261,6.8431,-2.6261,0,176,873,17238
506,5,1.8524,1.0983,0.1323,0.4914,286,672,17238
507,1,0.1035,0.2569,-0.2531,0,226,701,17271
507,2,1.5532,0.6602,-0.0518,0,161,747,17271
507,3,1.7862,1.1641,0.3308,0,238,716,17271
507,4,-0.4142,4.308,-1.2425,0,184,823,17271
507,5,2.6261,6.8431,-2.6261,0,175,873,17271
507,6,2.0135,1.0559,-0.5753,1.4742,296,569,17271
508,1,1.5532,0.6622,0,0,185,724,17304
508,2,1.6539,1.2174,-0.6616,0,163,712,17304
508,3,-1.9185,0.9509,0.2646,0,163,712,17304
508,4,-0.7594,2.847,-0.9492,0,158,839,17304
508,5,-0.2761,4.2769,-1.3807,0,183,825,17304
508,6,2.6261,6.8431,-2.6261,0,182,867,17304
509,1,1.5015,0.7707,0.0518,0,180,728,17339
509,2,-0.2761,4.2769,-1.3807,0,182,825,17339
509,3,2.6261,6.8431,-2.6261,0,178,870,17339
510,1,0.1035,0.2569,-0.2531,0,238,690,17371
510,2,1.5532,0.6622,0,0,163,742,17371
510,3,1.9329,1.146,0.1351,0,188,735,17371
510,4,-0.2761,4.2769,-1.3807,0,173,834,17371
510,5,2.6261,6.8431,-2.6261,0,179,871,17371
510,6,1.9185,0.93,0.3308,0.4914,262,664,17371
511,1,0.1035,0.2569,-0.2531,0,244,684,17404
511,2,0.1035,0.2678,-0.2416,0,244,684,17404
511,3,1.5532,0.6602,-0.0518,0,178,732,17404
511,4,1.8524,1.0883,0.1985,0,258,710,17404
511,5,-0.2761,4.2769,-1.3807,0,184,824,17404
511,6,-0.4142,4.308,-1.2425,0,184,824,17404
511,7,2.6261,6.8431,-2.6261,0,179,870,17404
511,8,1.7949,1.3573,-0.069,1.4742,215,574,17404
512,1,0.1035,0.2678,-0.2416,0,265,664,17438
512,2,1.5015,0.7707,0.0518,0,206,706,17438
512,3,1.7862,1.118,0.4631,0,240,705,17438
512,4,-0.2761,4.2769,-1.3807,0,173,834,17438
512,5,2.6261,6.8431,-2.6261,0,186,864,17438
512,6,1.9444,1.4416,0.2991,0.4914,175,706,17438
513,1,1.4497,0.8595,0.1035,0,202,708,17471
513,2,1.7862,1.118,0.4631,0,225,706,17471
513,3,-0.2761,4.2769,-1.3807,0,177,831,17471
513,4,2.8649,6.6488,-2.8649,0,184,865,17471
513,5,2.1573,0.9198,0,0.4914,171,712,17471
513,6,1.7258,1.3626,-0.4832,1.4742,258,570,17471
514,1,1.4497,0.8595,0.1035,0,186,721,17504
514,2,2.0854,1.051,-0.2157,0,168,761,17504
514,3,-0.7594,2.847,-0.9492,0,150,847,17504
514,4,-0.2761,4.2769,-1.3807,0,182,825,17504
514,5,2.6261,6.8431,-2.6261,0,181,868,17504
515,1,0.1035,0.2569,-0.2531,0,253,675,17537
515,2,1.5532,0.6602,-0.0518,0,187,724,17537
515,3,-0.7594,2.847,-0.9492,0,198,799,17537
515,4,-0.2761,4.2769,-1.3807,0,180,828,17537
515,5,2.6261,6.8431,-2.6261,0,184,866,17537
516,1,1.4497,0.8517,0.1553,0,180,728,17571
516,2,1.6568,1.3591,0.6903,0,157,741,17571
516,3,-0.7594,2.847,-0.9492,0,152,845,17571
516,4,-0.2761,4.2769,-1.3807,0,183,824,17571
516,5,2.6261,6.8431,-2.6261,0,177,872,17571
517,1,1.5015,0.7725,0,0,196,712,17604
517,2,-0.7594,2.847,-0.9492,0,191,807,17604
517,3,-0.2761,4.2769,-1.3807,0,177,830,17604
517,4,2.6261,6.8431,-2.6261,0,176,873,17604
517,5,2.0854,0.9823,-0.4315,0.9828,298,565,17604
518,1,1.5015,0.7655,0.1035,0,178,729,17638
518,2,-0.7594,2.847,-0.9492,0,177,821,17638
518,3,-0.4142,4.308,-1.2425,0,180,828,17638
518,4,2.6261,6.8431,-2.6261,0,176,872,17638
519,1,0.1035,0.2569,-0.2531,0,229,701,17671
519,2,1.5532,0.6602,-0.0518,0,171,741,17671
519,3,1.9416,1.2153,-0.5034,0,151,763,17671
519,4,-0.7594,2.847,-0.9492,0,162,836,17671
519,5,-0.2761,4.2769,-1.3807,0,186,822,17671
519,6,2.6261,6.8431,-2.6261,0,178,871,17671
520,1,1.5532,0.6622,0,0,183,728,17704
520,2,2.071,0.8387,0.2761,0,151,742,17704
520,3,-0.7594,2.847,-0.9492,0,174,824,17704
520,4,-0.2761,4.2769,-1.3807,0,176,832,17704
520,5,2.6261,6.8431,-2.6261,0,179,870,17704
521,1,1.4497,0.8406,0.2071,0,195,710,17737
521,2,-1.0873,0.8947,0.9319,0,195,710,17737
521,3,-0.8543,2.82,-0.9492,0,191,806,17737
521,4,-0.2761,4.2769,-1.3807,0,178,830,17737
521,5,2.6261,6.8431,-2.6261,0,177,872,17737
522,1,0.1035,0.2678,-0.2416,0,255,671,17771
522,2,1.4497,0.8595,0.1035,0,193,711,17771
522,3,-0.8543,2.82,-0.9492,0,193,805,17771
522,4,-0.2761,4.2769,-1.3807,0,179,829,17771
522,5,2.6261,6.8431,-2.6261,0,176,873,17771
523,1,0.1035,0.2569,-0.2531,0,261,669,17804
523,2,1.5015,0.7707,0.0518,0,200,708,17804
523,3,-0.7594,2.847,-0.9492,0,175,824,17804
523,4,-0.2761,4.2769,-1.3807,0,180,828,17804
523,5,2.6261,6.8431,-2.6261,0,180,870,17804
524,1,0.1035,0.2569,-0.2531,0,238,690,17838
524,2,1.5532,0.6622,0,0,181,725,17838
524,3,-0.7594,2.847,-0.9492,0,205,792,17838
524,4,-0.2761,4.2769,-1.3807,0,181,827,17838
524,5,2.8649,6.6488,-2.8649,0,178,872,17838
522,1,0.1035,0.2678,-0.2416,0,233,697,17871
522,2,1.5532,0.6602,-0.0518,0,164,748,17871
522,3,-0.7594,2.847,-0.9492,0,198,800,17871
522,4,-0.2761,4.2769,-1.3807,0,180,827,17871
522,5,2.6261,6.8431,-2.6261,0,175,874,17871
526,1,1.5015,0.7655,0.1035,0,193,711,17904
526,2,-0.7594,2.847,-0.9492,0,218,780,17904
526,3,-0.4142,4.308,-1.2425,0,180,828,17904
526,4,2.8649,6.6488,-2.8649,0,176,873,17904
527,1,1.4497,0.8517,0.1553,0,192,712,17937
527,2,-1.0873,0.8947,0.9319,0,192,712,17937
527,3,-0.8543,2.82,-0.9492,0,188,810,17937
527,4,-0.4142,4.308,-1.2425,0,180,826,17937
527,5,2.8649,6.6488,-2.8649,0,174,875,17937
528,1,1.5532,0.6622,0,0,179,728,17971
528,2,-0.7594,2.847,-0.9492,0,184,813,17971
528,3,-0.4142,4.308,-1.2425,0,179,829,17971
528,4,2.6261,6.8431,-2.6261,0,176,874,17971
529,1,1.5015,0.7655,0.1035,0,185,726,18004
529,2,-0.8543,2.82,-0.9492,0,187,811,18004
529,3,-0.2761,4.2769,-1.3807,0,181,827,18004
529,4,2.6261,6.8431,-2.6261,0,176,874,18004
530,1,0.1035,0.2569,-0.2531,0,249,679,18037
530,2,1.5015,0.7707,0.0518,0,197,713,18037
530,3,2.0135,1.1675,-0.2876,0,166,761,18037
530,4,-0.8543,2.82,-0.9492,0,161,837,18037
530,5,-0.2761,4.2769,-1.3807,0,188,819,18037
530,6,2.6261,6.8431,-2.6261,0,176,873,18037
531,1,1.4497,0.8595,0.1035,0,183,726,18071
531,2,-0.8543,2.82,-0.9492,0,183,815,18071
531,3,-0.2761,4.2769,-1.3807,0,191,816,18071
531,4,2.6261,6.8431,-2.6261,0,176,873,18071
532,1,1.5015,0.7707,0.0518,0,169,737,18104
532,2,-0.8543,2.82,-0.9492,0,217,780,18104
532,3,-0.2761,4.2769,-1.3807,0,178,830,18104
532,4,-0.4142,4.308,-1.2425,0,178,830,18104
532,5,2.6261,6.8431,-2.6261,0,176,873,18104
533,1,0.1035,0.2569,-0.2531,0,247,683,18138
533,2,1.5015,0.7707,0.0518,0,177,733,18138
533,3,-0.7594,2.847,-0.9492,0,213,784,18138
533,4,-0.2761,4.2769,-1.3807,0,175,832,18138
533,5,2.6261,6.8431,-2.6261,0,179,870,18138
534,1,1.5015,0.7707,0.0518,0,182,727,18171
534,2,-0.7594,2.847,-0.9492,0,218,780,18171
534,3,-0.7248,2.6473,-1.9674,0,157,851,18171
534,4,-0.2761,4.2769,-1.3807,0,165,843,18171
534,5,2.6261,6.8431,-2.6261,0,181,868,18171
535,1,0.1035,0.2569,-0.2531,0,245,681,18204
535,2,1.5015,0.7707,0.0518,0,186,721,18204
535,3,-0.7594,2.847,-0.9492,0,223,776,18204
535,4,-0.7248,2.6473,-1.9674,0,160,850,18204
535,5,-0.2761,4.2769,-1.3807,0,172,836,18204
535,6,2.6261,6.8431,-2.6261,0,181,868,18204
536,1,1.5015,0.7707,0.0518,0,191,719,18237
536,2,-0.7594,2.847,-0.9492,0,214,784,18237
536,3,-0.2761,4.2769,-1.3807,0,172,835,18237
536,4,2.6261,6.8431,-2.6261,0,181,868,18237
537,1,1.5015,0.7707,0.0518,0,189,721,18271
537,2,-0.7594,2.847,-0.9492,0,244,753,18272
537,3,-0.7248,2.6473,-1.9674,0,171,835,18272
537,4,-0.2761,4.2769,-1.3807,0,179,828,18272
537,5,2.6261,6.8431,-2.6261,0,181,869,18272
538,1,1.5532,0.6602,-0.0518,0,182,728,18304
538,2,-0.7594,2.847,-0.9492,0,245,753,18304
538,3,-0.7248,2.6473,-1.9674,0,166,840,18304
538,4,-0.2761,4.2769,-1.3807,0,180,827,18304
538,5,2.6261,6.8431,-2.6261,0,180,870,18304
539,1,1.4497,0.8517,0.1553,0,191,715,18337
539,2,-0.7594,2.847,-0.9492,0,247,752,18337
539,3,-0.7248,2.6473,-1.9674,0,177,830,18337
539,4,-0.4142,4.308,-1.2425,0,181,826,18337
539,5,2.6261,6.8431,-2.6261,0,179,870,18337
540,1,1.4497,0.8595,0.1035,0,189,722,18371
540,2,-0.7594,2.847,-0.9492,0,223,776,18371
540,3,-0.7248,2.6473,-1.9674,0,165,843,18371
540,4,-0.4142,4.308,-1.2425,0,181,827,18371
540,5,2.6261,6.8431,-2.6261,0,180,869,18371
541,1,0.1035,0.2569,-0.2531,0,242,686,18405
541,2,1.4497,0.8517,0.1553,0,192,721,18405
541,3,-0.7594,2.847,-0.9492,0,235,764,18405
541,4,-0.7248,2.6473,-1.9674,0,162,845,18405
541,5,-0.4142,4.308,-1.2425,0,180,828,18405
541,6,2.6261,6.8431,-2.6261,0,182,868,18405
542,1,0.1035,0.2569,-0.2531,0,242,687,18438
542,2,1.5532,0.6622,0,0,178,728,18438
542,3,-0.7594,2.847,-0.9492,0,218,780,18438
542,4,-0.7248,2.6473,-1.9674,0,156,851,18438
542,5,-0.2761,4.2769,-1.3807,0,180,828,18438
542,6,2.6261,6.8431,-2.6261,0,180,870,18438
543,1,0.1035,0.2569,-0.2531,0,254,673,18471
543,2,1.5532,0.6622,0,0,200,705,18471
543,3,-0.7594,2.847,-0.9492,0,246,753,18471
543,4,-0.7248,2.6473,-1.9674,0,173,834,18471
543,5,-0.2761,4.2769,-1.3807,0,177,831,18471
543,6,2.6261,6.8431,-2.6261,0,182,867,18471
544,1,0.1035,0.2569,-0.2531,0,242,686,18504
544,2,1.4497,0.8517,0.1553,0,186,725,18504
544,3,-0.7594,2.847,-0.9492,0,226,772,18504
544,4,-0.7248,2.6473,-1.9674,0,159,849,18504
544,5,-0.2761,4.2769,-1.3807,0,180,828,18504
544,6,2.6261,6.8431,-2.6261,0,181,869,18504
545,1,1.5015,0.7707,0.0518,0,195,713,18538
545,2,-0.7594,2.847,-0.9492,0,206,792,18538
545,3,-0.7248,2.6473,-1.9674,0,154,852,18538
545,4,-0.2761,4.2769,-1.3807,0,183,826,18538
545,5,2.6261,6.8431,-2.6261,0,180,870,18538
546,1,0.1035,0.2569,-0.2531,0,231,698,18571
546,2,1.5532,0.6622,0,0,168,739,18571
546,3,-0.7594,2.847,-0.9492,0,218,780,18571
546,4,-0.7248,2.6473,-1.9674,0,166,840,18571
546,5,-0.2761,4.2769,-1.3807,0,178,830,18571
546,6,2.6261,6.8431,-2.6261,0,179,870,18571
547,1,1.4497,0.8595,0.1035,0,182,720,18604
547,2,-0.7594,2.847,-0.9492,0,240,758,18604
547,3,-0.7248,2.6473,-1.9674,0,169,839,18604
547,4,-0.4142,4.308,-1.2425,0,184,823,18604
547,5,2.6261,6.8431,-2.6261,0,181,869,18604
548,1,0.1035,0.2569,-0.2531,0,236,694,18637
548,2,1.4497,0.8595,0.1035,0,172,739,18637
548,3,-0.7594,2.847,-0.9492,0,232,765,18637
548,4,-0.7248,2.6473,-1.9674,0,167,839,18637
548,5,-0.2761,4.2769,-1.3807,0,182,826,18637
548,6,2.6261,6.8431,-2.6261,0,178,871,18637
549,1,1.5015,0.7707,0.0518,0,174,740,18671
549,2,-0.7594,2.847,-0.9492,0,254,745,18671
549,3,-0.7248,2.6473,-1.9674,0,183,824,18671
549,4,-0.4142,4.308,-1.2425,0,180,828,18671
549,5,2.6261,6.8431,-2.6261,0,181,868,18671
550,1,1.5015,0.7707,0.0518,0,176,726,18704
550,2,-0.7594,2.847,-0.9492,0,258,740,18704
550,3,-0.7248,2.6473,-1.9674,0,183,825,18704
550,4,-0.4142,4.308,-1.2425,0,180,828,18704
550,5,2.6261,6.8431,-2.6261,0,180,870,18704
551,1,1.5015,0.7707,0.0518,0,194,718,18739
551,2,-0.7594,2.847,-0.9492,0,256,742,18739
551,3,-0.7248,2.6473,-1.9674,0,182,825,18739
551,4,-0.2761,4.2769,-1.3807,0,179,829,18739
551,5,2.6261,6.8431,-2.6261,0,181,868,18739
552,1,0.1035,0.2678,-0.2416,0,247,680,18772
552,2,1.5015,0.7655,0.1035,0,192,718,18772
552,3,-0.7594,2.847,-0.9492,0,245,753,18772
552,4,-0.7248,2.6473,-1.9674,0,186,821,18772
552,5,-0.2761,4.2769,-1.3807,0,177,831,18772
552,6,2.6261,6.8431,-2.6261,0,181,869,18772
553,1,0.1035,0.2569,-0.2531,0,237,693,18804
553,2,1.5015,0.7707,0.0518,0,169,734,18804
553,3,-0.8543,2.82,-0.9492,0,260,738,18804
553,4,-0.7248,2.6473,-1.9674,0,175,832,18804
553,5,-0.4142,4.308,-1.2425,0,180,828,18804
553,6,2.6261,6.8431,-2.6261,0,181,869,18804
554,1,1.5015,0.7655,0.1035,0,175,733,18837
554,2,-0.7594,2.847,-0.9492,0,232,766,18837
554,3,-0.6213,2.508,-2.1745,0,168,839,18837
554,4,-0.2761,4.2769,-1.3807,0,177,831,18837
554,5,2.6261,6.8431,-2.6261,0,179,871,18837
555,1,1.5015,0.7707,0.0518,0,204,710,18871
555,2,-0.7594,2.847,-0.9492,0,250,748,18871
555,3,-0.7248,2.6473,-1.9674,0,189,818,18871
555,4,-0.2761,4.2769,-1.3807,0,179,829,18871
555,5,2.6261,6.8431,-2.6261,0,181,868,18871
556,1,0.1035,0.2569,-0.2531,0,233,695,18904
556,2,1.4497,0.8595,0.1035,0,178,727,18904
556,3,-0.7594,2.847,-0.9492,0,253,745,18904
556,4,-0.7248,2.6473,-1.9674,0,183,823,18904
556,5,-0.2761,4.2769,-1.3807,0,176,832,18904
556,6,2.6261,6.8431,-2.6261,0,180,870,18904
557,1,0.1035,0.2569,-0.2531,0,253,676,18937
557,2,1.5015,0.7655,0.1035,0,191,721,18937
557,3,-0.7594,2.847,-0.9492,0,244,754,18937
557,4,-0.7248,2.6473,-1.9674,0,183,824,18937
557,5,-0.2761,4.2769,-1.3807,0,176,831,18937
557,6,2.6261,6.8431,-2.6261,0,182,867,18937
558,1,1.5015,0.7707,0.0518,0,189,719,18972
558,2,-0.7594,2.847,-0.9492,0,261,737,18972
558,3,-0.6213,2.508,-2.1745,0,181,826,18972
558,4,-0.2761,4.2769,-1.3807,0,175,832,18972
558,5,2.6261,6.8431,-2.6261,0,182,868,18972
559,1,1.5532,0.6622,0,0,198,715,19005
559,2,-0.7594,2.847,-0.9492,0,255,743,19005
559,3,-0.7248,2.6473,-1.9674,0,178,829,19005
559,4,-0.2761,4.2769,-1.3807,0,178,829,19005
559,5,2.6261,6.8431,-2.6261,0,180,869,19005
560,1,1.5015,0.7655,0.1035,0,194,713,19038
560,2,-0.7594,2.847,-0.9492,0,262,736,19038
560,3,-0.7248,2.6473,-1.9674,0,184,822,19038
