frame_id,point_id,x,y,z,doppler,snr,noise
534,8,-4.4509,7.5715,0.7854,0,189,803,18171
535,1,0.7938,1.464,-0.635,0,297,654,18204
535,2,0.5069,2.2218,-0.869,0,236,802,18204
535,3,1.5208,1.8944,0.2173,0,236,802,18204
535,4,0.6824,3.2101,-0.0975,0,162,906,18204
535,5,-1.6377,7.6935,0.4679,0,200,823,18204
535,6,-5.1472,5.5825,-2.1057,0,200,823,18204
535,7,-3.0415,7.9722,0.2535,0,151,849,18204
535,8,-4.7127,7.3789,1.0473,0,192,800,18204
536,1,0.7938,1.464,-0.635,0,291,661,18238
536,2,0.5069,2.2218,-0.869,0,234,804,18238
536,3,1.5932,1.841,0.1448,0,234,804,18238
536,4,0.6824,3.2101,-0.0975,0,161,907,18238
536,5,-1.6377,7.6935,0.4679,0,199,825,18238
536,6,-5.1472,5.5825,-2.1057,0,199,825,18238
536,7,-3.0415,7.9722,0.2535,0,152,848,18238
536,8,-4.4509,7.5715,0.7854,0,192,800,18238
537,1,0.7938,1.464,-0.635,0,300,651,18271
537,2,0.5069,2.2218,-0.869,0,237,800,18271
537,3,1.5932,1.841,0.1448,0,237,800,18271
537,4,0.6824,3.2101,-0.0975,0,161,907,18271
537,5,-5.1472,5.5825,-2.1057,0,201,823,18271
537,6,-1.6377,7.6935,0.4679,0,201,823,18271
537,7,-3.0415,7.9722,0.2535,0,154,846,18271
537,8,-4.4509,7.5715,0.7854,0,194,798,18271
538,1,0.7938,1.464,-0.635,0,298,657,18304
538,2,0.5069,2.2218,-0.869,0,234,804,18304
538,3,1.5208,1.8944,0.2173,0,234,804,18304
538,4,0.6824,3.2101,-0.0975,0,161,907,18304
538,5,-1.6377,7.6935,0.4679,0,200,823,18304
538,6,-5.1472,5.5825,-2.1057,0,200,823,18304
538,7,-3.0415,7.9762,0,0,153,847,18304
538,8,-3.0415,7.9722,0.2535,0,153,847,18304
538,9,-4.4509,7.5715,0.7854,0,189,803,18304
539,1,0.8467,1.434,-0.635,0,306,652,18338
539,2,0.5069,2.2218,-0.869,0,240,797,18338
539,3,1.5932,1.841,0.1448,0,240,797,18338
539,4,0.6824,3.2101,-0.0975,0,161,907,18338
539,5,-1.6377,7.6935,0.4679,0,198,826,18338
539,6,-5.1472,5.5825,-2.1057,0,198,826,18338
539,7,-3.0415,7.9722,0.2535,0,153,847,18338
539,8,-4.7127,7.3789,1.0473,0,193,800,18338
540,1,0.8467,1.434,-0.635,0,307,652,18371
540,2,0.5069,2.2218,-0.869,0,235,802,18371
540,3,1.5932,1.841,0.1448,0,235,802,18371
540,4,0.6824,3.2101,-0.0975,0,161,907,18371
540,5,-5.1472,5.5825,-2.1057,0,200,824,18371
540,6,-1.6377,7.6935,0.4679,0,200,824,18371
540,7,-3.0415,7.9722,0.2535,0,152,848,18371
540,8,-4.7127,7.3789,1.0473,0,191,801,18371
541,1,0.8467,1.434,-0.635,0,292,664,18404
541,2,0.5069,2.2218,-0.869,0,232,805,18404
541,3,1.5932,1.841,0.1448,0,232,805,18404
541,4,0.6824,3.2101,-0.0975,0,162,906,18404
541,5,-5.1472,5.5825,-2.1057,0,199,825,18404
541,6,-1.6377,7.6935,0.4679,0,199,825,18404
541,7,-3.0415,7.9722,0.2535,0,151,849,18404
541,8,-4.7127,7.3789,1.0473,0,190,802,18404
542,1,0.7938,1.464,-0.635,0,299,655,18437
542,2,0.5069,2.2218,-0.869,0,237,800,18437
542,3,1.5932,1.841,0.1448,0,237,800,18437
542,4,0.6824,3.2101,-0.0975,0,161,906,18437
542,5,-5.1472,5.5825,-2.1057,0,199,825,18437
542,6,-1.6377,7.6935,0.4679,0,199,825,18437
542,7,-3.295,7.8708,0.2535,0,152,848,18437
542,8,-4.7127,7.3789,1.0473,0,191,802,18437
543,1,0.7938,1.464,-0.635,0,297,654,18472
543,2,0.5069,2.2218,-0.869,0,238,800,18472
543,3,1.5932,1.841,0.1448,0,238,800,18472
543,4,0.6824,3.2101,-0.0975,0,163,906,18472
543,5,-5.1472,5.5825,-2.1057,0,199,825,18472
543,6,-1.6377,7.6935,0.4679,0,199,825,18472
543,7,-3.0415,7.9722,0.2535,0,152,848,18472
543,8,-4.7127,7.3789,1.0473,0,192,800,18472
544,1,0.7938,1.464,-0.635,0,295,657,18504
544,2,0.5069,2.2218,-0.869,0,235,803,18504
544,3,1.5208,1.8944,0.2173,0,235,803,18504
544,4,0.6824,3.2101,-0.0975,0,162,906,18504
544,5,-5.1472,5.5825,-2.1057,0,199,825,18504
544,6,-1.6377,7.6935,0.4679,0,199,825,18504
544,7,-3.295,7.8708,0.2535,0,153,847,18504
544,8,-4.7127,7.3789,1.0473,0,192,801,18504
545,1,0.7938,1.464,-0.635,0,297,656,18537
545,2,0.5069,2.2218,-0.869,0,233,804,18537
545,3,1.5208,1.9013,0.1448,0,233,804,18537
545,4,1.5208,1.8944,0.2173,0,233,804,18537
545,5,0.6824,3.2101,-0.0975,0,162,906,18537
545,6,-1.6377,7.6935,0.4679,0,199,825,18537
545,7,-5.1472,5.5825,-2.1057,0,199,825,18537
545,8,-3.0415,7.9722,0.2535,0,153,847,18537
545,9,-4.7127,7.3789,1.0473,0,191,801,18537
546,1,0.7938,1.464,-0.635,0,301,650,18571
546,2,0.5069,2.2218,-0.869,0,239,799,18571
546,3,1.5208,1.8944,0.2173,0,239,799,18571
546,4,0.6824,3.2101,-0.0975,0,161,907,18571
546,5,-5.1472,5.5825,-2.1057,0,202,823,18571
546,6,-1.6377,7.6935,0.4679,0,202,823,18571
546,7,-3.0415,7.9762,0,0,153,847,18571
546,8,-4.4509,7.5715,0.7854,0,191,801,18571
547,1,0.7938,1.464,-0.635,0,300,654,18604
547,2,0.5069,2.2218,-0.869,0,229,808,18604
547,3,1.5932,1.841,0.1448,0,229,808,18604
547,4,0.6824,3.2101,-0.0975,0,161,906,18604
547,5,-1.6377,7.6935,0.4679,0,200,824,18604
547,6,-5.1472,5.5825,-2.1057,0,200,824,18604
547,7,-3.0415,7.9762,0,0,154,847,18604
547,8,-4.4509,7.5715,0.7854,0,196,796,18604
548,1,0.8467,1.434,-0.635,0,305,652,18638
548,2,0.5069,2.2218,-0.869,0,240,797,18638
548,3,1.5208,1.8944,0.2173,0,240,797,18638
548,4,0.6824,3.2101,-0.0975,0,161,906,18638
548,5,-5.1472,5.5825,-2.1057,0,200,824,18638
548,6,-1.6377,7.6935,0.4679,0,200,824,18638
548,7,-3.0415,7.9722,0.2535,0,152,848,18638
548,8,-4.4509,7.5715,0.7854,0,190,803,18638
549,1,0.8467,1.434,-0.635,0,297,660,18672
549,2,0.5069,2.2218,-0.869,0,235,802,18672
549,3,1.5208,1.8944,0.2173,0,235,802,18672
549,4,0.6824,3.2101,-0.0975,0,162,906,18672
549,5,-1.6377,7.6935,0.4679,0,202,822,18672
549,6,-5.1472,5.5825,-2.1057,0,202,822,18672
549,7,-3.295,7.8708,0.2535,0,152,848,18672
549,8,-4.7127,7.3789,1.0473,0,193,799,18672
550,1,0.8467,1.434,-0.635,0,297,660,18705
550,2,0.5069,2.2218,-0.869,0,234,803,18705
550,3,1.5932,1.841,0.1448,0,234,803,18705
550,4,1.5208,1.8944,0.2173,0,234,803,18705
550,5,0.6824,3.2101,-0.0975,0,160,907,18705
550,6,-1.6377,7.6935,0.4679,0,199,825,18705
550,7,-5.1472,5.5825,-2.1057,0,199,825,18705
550,8,-3.0415,7.9762,0,0,153,847,18705
550,9,-4.7127,7.3789,1.0473,0,190,802,18705
551,1,0.7938,1.464,-0.635,0,298,657,18738
551,2,0.5069,2.2218,-0.869,0,236,802,18738
551,3,1.5208,1.8944,0.2173,0,236,802,18738
551,4,0.6824,3.2101,-0.0975,0,162,906,18738
551,5,-1.6377,7.6935,0.4679,0,198,825,18738
551,6,-5.1472,5.5825,-2.1057,0,198,825,18738
551,7,-3.0415,7.9722,0.2535,0,155,846,18738
551,8,-4.7127,7.3789,1.0473,0,196,797,18738
552,1,0.7938,1.464,-0.635,0,300,653,18771
552,2,0.5069,2.2218,-0.869,0,237,800,18771
552,3,1.5932,1.841,0.1448,0,237,800,18771
552,4,0.6824,3.2101,-0.0975,0,161,907,18771
552,5,-5.1472,5.5825,-2.1057,0,200,824,18771
552,6,-1.6377,7.6935,0.4679,0,200,824,18771
552,7,-3.0415,7.9722,0.2535,0,152,849,18771
552,8,-4.4509,7.5715,0.7854,0,188,804,18771
553,1,0.7938,1.464,-0.635,0,293,658,18804
553,2,0.5069,2.2218,-0.869,0,232,806,18804
553,3,1.5208,1.8944,0.2173,0,232,806,18804
553,4,0.6824,3.2101,-0.0975,0,161,907,18804
553,5,-5.1472,5.5825,-2.1057,0,200,824,18804
553,6,-1.6377,7.6935,0.4679,0,200,824,18804
553,7,-3.0415,7.9722,0.2535,0,150,850,18804
553,8,-4.4509,7.5715,0.7854,0,191,801,18804
554,1,0.7938,1.464,-0.635,0,290,662,18837
554,2,0.5069,2.2218,-0.869,0,240,798,18837
554,3,1.5208,1.8944,0.2173,0,240,798,18837
554,4,0.6824,3.2101,-0.0975,0,162,906,18837
554,5,-1.6377,7.6935,0.4679,0,198,826,18837
554,6,-5.1472,5.5825,-2.1057,0,198,826,18837
554,7,-3.0415,7.9762,0,0,152,848,18837
554,8,-4.7127,7.3789,1.0473,0,191,801,18837
555,1,0.7938,1.464,-0.635,0,292,660,18872
555,2,0.5069,2.2218,-0.869,0,233,804,18872
555,3,1.5932,1.841,0.1448,0,233,804,18872
555,4,0.6824,3.2101,-0.0975,0,161,907,18872
555,5,-1.6377,7.6935,0.4679,0,200,823,18872
555,6,-5.1472,5.5825,-2.1057,0,200,823,18872
555,7,-3.0415,7.9722,0.2535,0,153,847,18872
555,8,-4.4509,7.5715,0.7854,0,192,800,18872
556,1,0.7938,1.464,-0.635,0,294,660,18905
556,2,0.5069,2.2218,-0.869,0,229,808,18905
556,3,1.5932,1.841,0.1448,0,229,808,18905
556,4,0.6824,3.2101,-0.0975,0,162,906,18905
556,5,-5.1472,5.5825,-2.1057,0,201,823,18905
556,6,-1.6377,7.6935,0.4679,0,201,823,18905
556,7,-3.0415,7.9722,0.2535,0,153,847,18905
556,8,-4.4509,7.5715,0.7854,0,195,798,18905
556,9,-4.7127,7.3789,1.0473,0,195,798,18905
557,1,0.8467,1.434,-0.635,0,289,668,18938
557,2,0.5069,2.2218,-0.869,0,234,803,18938
557,3,1.5208,1.8944,0.2173,0,234,803,18938
557,4,0.6824,3.2101,-0.0975,0,162,907,18938
557,5,-5.1472,5.5825,-2.1057,0,200,824,18938
557,6,-1.6377,7.6935,0.4679,0,200,824,18938
557,7,-3.0415,7.9722,0.2535,0,152,848,18938
557,8,-4.7127,7.3789,1.0473,0,189,803,18938
558,1,0.8467,1.434,-0.635,0,303,655,18971
558,2,0.5069,2.2218,-0.869,0,238,799,18971
558,3,1.5932,1.841,0.1448,0,238,799,18971
558,4,0.6824,3.2101,-0.0975,0,162,906,18971
558,5,-5.1472,5.5825,-2.1057,0,202,822,18971
558,6,-1.6377,7.6935,0.4679,0,202,822,18971
558,7,-3.0415,7.9722,0.2535,0,152,848,18971
558,8,-4.7127,7.3789,1.0473,0,189,803,18971
559,1,0.7938,1.464,-0.635,0,298,658,19004
559,2,0.5069,2.2218,-0.869,0,235,803,19004
559,3,1.5932,1.841,0.1448,0,235,803,19004
559,4,0.6824,3.2101,-0.0975,0,161,907,19004
559,5,-5.1472,5.5825,-2.1057,0,200,823,19004
559,6,-1.6377,7.6935,0.4679,0,200,823,19004
559,7,-3.0415,7.9722,0.2535,0,153,847,19004
559,8,-4.4509,7.5715,0.7854,0,192,800,19004
560,1,0.7938,1.464,-0.635,0,295,659,19037
560,2,0.5069,2.2218,-0.869,0,234,803,19037
560,3,1.5208,1.8944,0.2173,0,234,803,19037
560,4,0.6824,3.2101,-0.0975,0,162,906,19037
560,5,-5.1472,5.5825,-2.1057,0,201,823,19037
560,6,-1.6377,7.6935,0.4679,0,201,823,19037
560,7,-3.0415,7.9722,0.2535,0,152,848,19037
560,8,-4.7127,7.3789,1.0473,0,191,802,19037
561,1,0.7938,1.464,-0.635,0,294,658,19072
561,2,0.5069,2.2218,-0.869,0,231,806,19072
561,3,1.5932,1.841,0.1448,0,231,806,19072
561,4,0.6824,3.2101,-0.0975,0,161,907,19072
561,5,-5.1472,5.5825,-2.1057,0,199,824,19072
561,6,-1.6377,7.6935,0.4679,0,199,824,19072
561,7,-3.0415,7.9722,0.2535,0,155,845,19072
561,8,-4.4509,7.5715,0.7854,0,195,798,19072
562,1,0.7938,1.464,-0.635,0,294,657,19105
562,2,0.5069,2.2218,-0.869,0,240,797,19105
562,3,1.5208,1.8944,0.2173,0,240,797,19105
562,4,0.6824,3.2101,-0.0975,0,161,907,19105
562,5,-5.1472,5.5825,-2.1057,0,199,825,19105
562,6,-1.6377,7.6935,0.4679,0,199,825,19105
562,7,-3.0415,7.9722,0.2535,0,153,847,19105
562,8,-4.7127,7.3789,1.0473,0,195,797,19105
563,1,0.7938,1.464,-0.635,0,295,656,19137
563,2,0.5069,2.2218,-0.869,0,230,807,19137
563,3,1.5932,1.841,0.1448,0,230,807,19137
563,4,0.6824,3.2101,-0.0975,0,161,907,19137
563,5,-5.1472,5.5825,-2.1057,0,199,825,19137
563,6,-1.6377,7.6935,0.4679,0,199,825,19137
563,7,-3.0415,7.9722,0.2535,0,154,846,19137
563,8,-4.4509,7.5715,0.7854,0,190,803,19137
564,1,0.7938,1.464,-0.635,0,293,659,19171
564,2,0.5069,2.2218,-0.869,0,240,798,19171
564,3,1.5932,1.841,0.1448,0,240,798,19171
564,4,1.5208,1.8944,0.2173,0,240,798,19171
564,5,0.6824,3.2101,-0.0975,0,162,906,19171
564,6,-5.1472,5.5825,-2.1057,0,200,824,19171
564,7,-1.6377,7.6935,0.4679,0,200,824,19171
564,8,-3.0415,7.9722,0.2535,0,153,847,19171
564,9,-4.7127,7.3789,1.0473,0,194,798,19171
565,1,0.7938,1.464,-0.635,0,298,656,19204
565,2,0.5069,2.2218,-0.869,0,232,805,19204
565,3,1.5208,1.8944,0.2173,0,232,805,19204
565,4,0.6824,3.2101,-0.0975,0,162,906,19204
565,5,-5.1472,5.5825,-2.1057,0,201,823,19204
565,6,-1.6377,7.6935,0.4679,0,201,823,19204
565,7,-3.0415,7.9722,0.2535,0,152,848,19204
565,8,-4.7127,7.3789,1.0473,0,191,801,19204
566,1,0.8467,1.434,-0.635,0,297,659,19237
566,2,0.5069,2.2218,-0.869,0,234,803,19237
566,3,1.5208,1.8944,0.2173,0,234,803,19237
566,4,0.6824,3.2101,-0.0975,0,161,907,19237
566,5,-5.1472,5.5825,-2.1057,0,200,824,19237
566,6,-1.6377,7.6935,0.4679,0,200,824,19237
566,7,-3.0415,7.9722,0.2535,0,153,847,19237
566,8,-4.4509,7.5715,0.7854,0,189,802,19237
567,1,0.8467,1.434,-0.635,0,306,653,19272
567,2,0.5069,2.2218,-0.869,0,238,799,19272
567,3,1.5932,1.841,0.1448,0,238,799,19272
567,4,0.6824,3.2101,-0.0975,0,162,906,19272
567,5,-1.6377,7.6935,0.4679,0,201,823,19272
567,6,-5.1472,5.5825,-2.1057,0,201,823,19272
567,7,-3.0415,7.9722,0.2535,0,152,848,19272
567,8,-4.7127,7.3789,1.0473,0,191,801,19272
568,1,0.8467,1.434,-0.635,0,301,656,19305
568,2,0.5069,2.2218,-0.869,0,240,797,19305
568,3,1.5932,1.841,0.1448,0,240,797,19305
568,4,0.6824,3.2101,-0.0975,0,161,907,19305
568,5,-5.1472,5.5825,-2.1057,0,200,824,19305
568,6,-1.6377,7.6935,0.4679,0,200,824,19305
568,7,-3.0415,7.9722,0.2535,0,153,847,19305
568,8,-4.4509,7.5715,0.7854,0,192,800,19305
569,1,0.7938,1.464,-0.635,0,300,653,19337
569,2,0.5069,2.2218,-0.869,0,235,802,19337
569,3,1.5208,1.8944,0.2173,0,235,802,19337
569,4,0.6824,3.2101,-0.0975,0,162,906,19337
569,5,-5.1472,5.5825,-2.1057,0,200,824,19337
569,6,-1.6377,7.6935,0.4679,0,200,824,19337
569,7,-3.0415,7.9722,0.2535,0,152,847,19337
569,8,-4.7127,7.3789,1.0473,0,191,802,19337
570,1,0.7938,1.464,-0.635,0,299,654,19371
570,2,0.5069,2.2218,-0.869,0,232,806,19371
570,3,1.5208,1.8944,0.2173,0,232,806,19371
570,4,0.6824,3.2101,-0.0975,0,162,906,19371
570,5,-5.1472,5.5825,-2.1057,0,201,823,19371
570,6,-1.6377,7.6935,0.4679,0,201,823,19371
570,7,-3.0415,7.9762,0,0,153,848,19371
570,8,-4.4509,7.5715,0.7854,0,191,801,19371
571,1,0.7938,1.464,-0.635,0,293,658,19404
571,2,0.5069,2.2218,-0.869,0,233,804,19404
571,3,1.5932,1.841,0.1448,0,233,804,19404
571,4,0.6824,3.2101,-0.0975,0,161,907,19404
571,5,-5.1472,5.5825,-2.1057,0,201,823,19404
571,6,-1.6377,7.6935,0.4679,0,201,823,19404
571,7,-3.0415,7.9722,0.2535,0,152,848,19404
571,8,-4.7127,7.3789,1.0473,0,192,801,19404
572,1,0.7938,1.464,-0.635,0,292,660,19438
572,2,0.5069,2.2218,-0.869,0,230,808,19438
572,3,1.5208,1.8944,0.2173,0,230,808,19438
572,4,0.6824,3.2101,-0.0975,0,161,907,19438
572,5,-5.1472,5.5825,-2.1057,0,199,824,19438
572,6,-1.6377,7.6935,0.4679,0,199,824,19438
572,7,-3.0415,7.9722,0.2535,0,153,847,19438
572,8,-4.4509,7.5715,0.7854,0,191,802,19438
573,1,0.7938,1.464,-0.635,0,281,670,19472
573,2,0.5069,2.2218,-0.869,0,222,816,19472
573,3,1.5208,1.9013,0.1448,0,222,816,19472
573,4,0.6824,3.2101,-0.0975,0,161,907,19472
573,5,-1.6377,7.6935,0.4679,0,200,823,19472
573,6,-5.1472,5.5825,-2.1057,0,200,823,19472
573,7,-3.0415,7.9762,0,0,154,846,19472
573,8,-4.4509,7.5715,0.7854,0,193,800,19472
574,1,0.7938,1.464,-0.635,0,278,675,19504
574,2,0.5069,2.2218,-0.869,0,226,811,19504
574,3,1.5208,1.9013,0.1448,0,226,811,19504
574,4,0.6824,3.2101,-0.0975,0,162,906,19504
574,5,-1.6377,7.6935,0.4679,0,202,822,19504
574,6,-5.1472,5.5825,-2.1057,0,202,822,19504
574,7,-3.0415,7.9722,0.2535,0,153,847,19504
574,8,-4.4509,7.5715,0.7854,0,191,800,19504
575,1,0.8467,1.434,-0.635,0,285,672,19537
575,2,0.5069,2.2218,-0.869,0,226,812,19537
575,3,1.5932,1.841,0.1448,0,226,812,19537
575,4,0.6824,3.2101,-0.0975,0,162,906,19537
575,5,-5.1472,5.5825,-2.1057,0,201,823,19537
575,6,-1.6377,7.6935,0.4679,0,201,823,19537
575,7,-3.0415,7.9722,0.2535,0,150,850,19537
575,8,-4.4509,7.5715,0.7854,0,189,803,19537
576,1,0.8467,1.434,-0.635,0,278,680,19570
576,2,0.5069,2.2218,-0.869,0,222,816,19570
576,3,1.5932,1.841,0.1448,0,222,816,19570
576,4,0.6824,3.2101,-0.0975,0,162,905,19570
576,5,-1.6377,7.6935,0.4679,0,201,823,19570
576,6,-5.1472,5.5825,-2.1057,0,201,823,19570
576,7,-3.295,7.8708,0.2535,0,153,847,19570
576,8,-4.4509,7.5715,0.7854,0,192,800,19570
577,1,0.8467,1.434,-0.635,0,290,666,19604
577,2,0.5069,2.2218,-0.869,0,222,816,19604
577,3,1.5208,1.8944,0.2173,0,222,816,19604
577,4,0.6824,3.2101,-0.0975,0,162,906,19604
577,5,-5.1472,5.5825,-2.1057,0,199,825,19604
577,6,-1.6377,7.6935,0.4679,0,199,825,19604
577,7,-3.0415,7.9762,0,0,153,848,19604
577,8,-4.7127,7.3789,1.0473,0,192,801,19604
578,1,0.7938,1.464,-0.635,0,283,672,19637
578,2,0.5069,2.2218,-0.869,0,217,821,19637
578,3,1.5932,1.841,0.1448,0,217,821,19637
578,4,0.6824,3.2101,-0.0975,0,162,906,19637
578,5,-5.1472,5.5825,-2.1057,0,202,822,19637
578,6,-1.6377,7.6935,0.4679,0,202,822,19637
578,7,-3.295,7.8708,0.2535,0,153,847,19637
578,8,-4.7127,7.3789,1.0473,0,192,800,19637
579,1,0.7938,1.464,-0.635,0,282,669,19671
579,2,0.5069,2.2218,-0.869,0,227,811,19671
579,3,1.5932,1.841,0.1448,0,227,811,19671
579,4,0.6824,3.2101,-0.0975,0,160,908,19671
579,5,-5.1472,5.5825,-2.1057,0,202,822,19671
579,6,-1.6377,7.6935,0.4679,0,202,822,19671
579,7,-3.0415,7.9762,0,0,153,847,19671
579,8,-4.4509,7.5715,0.7854,0,194,798,19671
580,1,0.7938,1.464,-0.635,0,262,689,19705
580,2,0.5069,2.2218,-0.869,0,236,802,19705
580,3,1.5208,1.9013,0.1448,0,236,802,19705
580,4,0.6824,3.2101,-0.0975,0,160,908,19705
580,5,-1.6377,7.6935,0.4679,0,202,822,19705
580,6,-5.1472,5.5825,-2.1057,0,202,822,19705
580,7,-3.0415,7.9722,0.2535,0,151,848,19705
580,8,-4.7127,7.3789,1.0473,0,192,800,19705
581,1,0.7938,1.464,-0.635,0,270,681,19738
581,2,0.5069,2.2218,-0.869,0,232,805,19738
581,3,1.5208,1.8944,0.2173,0,232,805,19738
581,4,0.6824,3.2101,-0.0975,0,161,907,19738
581,5,-1.6377,7.6935,0.4679,0,202,821,19738
581,6,-5.1472,5.5825,-2.1057,0,202,821,19738
581,7,-3.0415,7.9722,0.2535,0,150,850,19738
581,8,-4.4509,7.5715,0.7854,0,187,805,19738
582,1,0.7938,1.464,-0.635,0,282,671,19771
582,2,0.5069,2.2218,-0.869,0,226,812,19771
582,3,1.5208,1.8944,0.2173,0,226,812,19771
582,4,0.6824,3.2101,-0.0975,0,161,907,19771
582,5,-5.1472,5.5825,-2.1057,0,201,823,19771
582,6,-1.6377,7.6935,0.4679,0,201,823,19771
582,7,-3.0415,7.9722,0.2535,0,153,847,19771
582,8,-4.7127,7.3789,1.0473,0,192,800,19771
583,1,0.7938,1.464,-0.635,0,265,688,19804
583,2,0.2256,2.4302,-0.6768,0,188,846,19804
583,3,0.6824,3.2101,-0.0975,0,163,905,19804
583,4,-5.1472,5.5825,-2.1057,0,199,825,19804
583,5,-1.6377,7.6935,0.4679,0,199,825,19804
583,6,-3.0415,7.9722,0.2535,0,155,845,19804
583,7,-4.7127,7.3789,1.0473,0,192,800,19804
584,1,0.7938,1.464,-0.635,0,242,712,19838
584,2,0.7353,2.111,0.2674,0,218,754,19838
584,3,0.2256,2.4302,-0.6768,0,192,841,19838
584,4,0.7799,3.1833,-0.195,0,164,904,19838
584,5,-5.1472,5.5825,-2.1057,0,200,824,19838
584,6,-1.6377,7.6935,0.4679,0,200,824,19838
584,7,-3.0415,7.9722,0.2535,0,152,848,19838
584,8,-4.7127,7.3789,1.0473,0,189,803,19838
585,1,0.7938,1.464,-0.635,0,180,780,19871
585,2,0.7353,2.111,0.2674,0,189,782,19871
585,3,0.2256,2.4302,-0.6768,0,189,843,19871
585,4,0.6824,3.2101,-0.0975,0,162,906,19871
585,5,-1.6377,7.6935,0.4679,0,199,825,19871
585,6,-5.1472,5.5825,-2.1057,0,199,825,19871
585,7,-3.295,7.8708,0.2535,0,154,847,19871
585,8,-4.7127,7.3789,1.0473,0,191,802,19871
586,1,0.7938,1.464,-0.635,0,176,782,19904
586,2,0.9359,2.0378,0.2005,0,194,788,19904
586,3,0.1504,2.4557,-0.6016,0,187,844,19904
586,4,0.6824,3.2101,-0.0975,0,160,907,19904
586,5,-5.1472,5.5825,-2.1057,0,203,821,19904
586,6,-1.6377,7.6935,0.4679,0,203,821,19904
586,7,-3.0415,7.9722,0.2535,0,157,845,19904
586,8,-4.7127,7.3789,1.0473,0,191,802,19904
587,1,0.8467,1.434,-0.635,0,169,786,19938
587,2,0.1504,2.436,-0.6768,0,190,841,19938
587,3,0.6824,3.2101,-0.0975,0,162,906,19938
587,4,-5.1472,5.5825,-2.1057,0,204,820,19938
587,5,-1.6377,7.6935,0.4679,0,204,820,19938
587,6,-3.0415,7.9722,0.2535,0,153,849,19938
587,7,-4.7127,7.3789,1.0473,0,190,803,19938
588,1,0.7938,1.464,-0.635,0,156,792,19971
588,2,0.5069,2.2218,-0.869,0,218,814,19971
588,3,1.5208,1.9013,0.1448,0,218,814,19971
588,4,0.7799,3.1833,-0.195,0,161,907,19971
588,5,-1.6377,7.6935,0.4679,0,203,821,19971
588,6,-5.1472,5.5825,-2.1057,0,203,821,19971
588,7,-3.0415,7.9722,0.2535,0,153,849,19971
588,8,-4.7127,7.3789,1.0473,0,188,804,19971
589,1,0.5069,2.2218,-0.869,0,205,830,20004
589,2,1.5208,1.9013,0.1448,0,205,830,20004
589,3,0.6824,3.2101,-0.0975,0,161,907,20004
589,4,-5.1472,5.5825,-2.1057,0,200,824,20004
589,5,-1.6377,7.6935,0.4679,0,200,824,20004
589,6,-3.0415,7.9722,0.2535,0,154,848,20004
589,7,-4.7127,7.3789,1.0473,0,190,803,20004
590,1,0.7938,1.464,-0.635,0,164,787,20038
590,2,0.5069,2.2218,-0.869,0,220,816,20038
590,3,1.5932,1.841,0.1448,0,220,816,20038
590,4,0.6824,3.2101,-0.0975,0,160,908,20038
590,5,-5.1472,5.5825,-2.1057,0,202,821,20038
590,6,-1.6377,7.6935,0.4679,0,202,821,20038
590,7,-3.0415,7.9722,0.2535,0,153,849,20038
590,8,-4.4509,7.5715,0.7854,0,188,804,20038
591,1,0.9526,1.3117,-0.7409,0,153,805,20071
591,2,0.2256,2.4302,-0.6768,0,186,848,20071
591,3,0.7799,3.1833,-0.195,0,162,906,20071
591,4,-1.6377,7.6935,0.4679,0,203,820,20071
591,5,-5.1472,5.5825,-2.1057,0,203,820,20071
591,6,-3.295,7.8708,0.2535,0,157,846,20071
591,7,-4.4509,7.5715,0.7854,0,188,802,20071
592,1,0.2256,2.4302,-0.6768,0,190,844,20104
592,2,0.6824,3.2101,-0.0975,0,165,904,20104
592,3,-1.6377,7.6935,0.4679,0,203,821,20104
592,4,-5.1472,5.5825,-2.1057,0,203,821,20104
592,5,-3.0415,7.9722,0.2535,0,158,845,20104
592,6,-4.4509,7.5715,0.7854,0,191,801,20104
592,7,0.9414,0.6854,0.3621,-0.9517,254,565,20104
593,1,0.2256,2.4302,-0.6768,0,189,841,20137
593,2,0.6824,3.2101,-0.0975,0,162,907,20137
593,3,-1.6377,7.6935,0.4679,0,201,824,20137
593,4,-5.1472,5.5825,-2.1057,0,201,824,20137
593,5,-3.0415,7.9762,0,0,161,841,20137
593,6,-4.4509,7.5715,0.7854,0,195,797,20137
593,7,1.05,0.566,0.2535,-0.9517,235,561,20137
594,1,0.5069,2.2218,-0.869,0,198,837,20171
594,2,1.5932,1.841,0.1448,0,198,837,20171
594,3,0.6824,3.2101,-0.0975,0,166,903,20171
594,4,-5.1472,5.5825,-2.1057,0,203,821,20171
594,5,-1.6377,7.6935,0.4679,0,203,821,20171
594,6,-4.7127,7.3789,1.0473,0,182,810,20171
595,1,0.5069,2.2218,-0.869,0,211,823,20205
595,2,1.5208,1.9013,0.1448,0,211,823,20205
595,3,0.7799,3.1833,-0.195,0,165,902,20205
595,4,-5.1472,5.5825,-2.1057,0,204,821,20205
595,5,-1.6377,7.6935,0.4679,0,204,821,20205
595,6,-4.4509,7.5715,0.7854,0,188,802,20205
595,7,-1.1587,0.3645,0.1086,-0.9517,249,560,20205
596,1,0.7353,2.1184,0.2005,0,174,801,20238
596,2,1.6712,1.0639,1.0695,0,174,801,20238
596,3,0.2256,2.4302,-0.6768,0,190,845,20238
596,4,0.6824,3.2101,-0.0975,0,164,906,20238
