frame_id,point_id,x,y,z,doppler,snr,noise
567,2,0.8054,2.2314,-1.1275,0,327,679,19377
567,3,-0.4027,1.2851,-2.2551,0,327,679,19377
567,4,0.5034,1.7714,2.7182,0,156,842,19377
567,5,2.6261,6.7467,-2.8649,0,175,886,19377
567,6,-2.3471,8.7998,-2.9339,0,168,833,19377
567,7,0.0805,2.6241,-0.0805,-0.9828,357,632,19377
567,8,0.0863,2.7916,0.3452,-0.9828,398,624,19377
567,9,0.3797,3.0708,0.0949,-0.9828,272,703,19377
569,1,0.1151,0.252,-0.2531,0,246,705,19444
569,2,0.4027,1.6345,2.8188,0,199,800,19444
569,3,2.6261,6.7467,-2.8649,0,165,893,19444
569,4,-2.3471,8.7998,-2.9339,0,168,832,19444
569,5,0.1726,2.7876,0.3452,-0.4914,376,650,19444
570,1,0.1151,0.2399,-0.2646,0,234,718,19477
570,2,2.6261,6.7467,-2.8649,0,173,886,19477
570,3,-2.3471,8.7998,-2.9339,0,170,830,19477
570,4,0.4832,2.5361,-0.4832,-0.4914,459,633,19477
570,5,0.1841,2.9043,0.7364,-0.4914,202,758,19477
570,6,1.4727,1.7624,1.9329,-0.4914,202,758,19477
573,1,0.1151,0.2399,-0.2646,0,233,717,19578
573,2,0.1553,0.7712,2.4075,0,335,655,19578
573,3,0.4027,1.6345,2.8188,0,154,844,19578
573,4,3.6242,6.2522,-3.141,0,160,888,19578
573,5,-2.0537,8.7704,-3.2273,0,165,834,19578
573,6,0.2675,2.6907,-1.07,-1.4742,298,603,19578
573,7,-0.8917,1.3658,-2.4075,-1.4742,298,603,19578
573,8,0.0892,2.6249,1.2483,-0.4914,238,677,19578
573,9,1.3375,0.9335,2.4075,-0.4914,238,677,19578
576,1,0.1151,0.2399,-0.2646,0,232,720,19675
576,2,0.6213,2.3755,-0.6213,0,352,681,19675
576,3,3.3826,6.4994,-2.8994,0,192,873,19675
576,4,-2.3471,8.7998,-2.9339,0,166,832,19675
577,1,0.1151,0.2399,-0.2646,0,254,698,19712
577,2,0.1611,2.6018,-0.3222,0,320,668,19712
577,3,1.3692,2.0918,0.8054,0,320,668,19712
577,4,-0.1783,1.4803,2.4967,0,174,708,19712
577,5,0.5034,1.7714,2.7182,0,151,848,19712
577,6,3.6242,6.2522,-3.141,0,168,865,19712
577,7,-2.0537,8.7704,-3.2273,0,178,821,19712
578,1,0.1151,0.2399,-0.2646,0,242,709,19742
578,2,2.6261,6.7467,-2.8649,0,187,868,19742
578,3,-2.0537,8.7704,-3.2273,0,175,824,19742
578,4,0.8629,2.4704,-1.0355,-1.9656,187,580,19742
578,5,0.699,2.4332,-0.0777,-0.4914,376,623,19742
579,1,0.1151,0.2399,-0.2646,0,241,710,19776
579,2,0.0777,2.4332,-0.699,0,301,658,19776
579,3,3.141,6.7202,-2.6578,0,193,889,19776
579,4,-2.0537,8.7704,-3.2273,0,180,820,19776
579,5,0.7479,2.3203,0.0748,-0.4914,301,640,19776
579,6,-0.1496,2.1977,-1.047,-0.4914,301,640,19776
579,7,0.604,2.6605,0.6903,-0.4914,196,711,19776
580,1,0.1151,0.2399,-0.2646,0,259,694,19810
580,2,0.3883,2.4033,-0.699,0,315,679,19810
580,3,3.1036,6.7298,-2.3874,0,156,894,19810
580,4,-2.3471,8.7998,-2.9339,0,176,822,19810
580,5,0.5235,2.3395,-0.4487,-0.4914,317,661,19810
582,1,0.1151,0.2399,-0.2646,0,252,698,19876
582,2,0.5436,2.1823,-1.1649,0,304,679,19876
582,3,0,1.1587,2.2522,0,304,679,19876
582,4,-0.3452,1.8739,2.071,0,178,727,19876
582,5,3.8198,6.2557,-2.6261,0,188,886,19876
582,6,-2.0537,8.7704,-3.2273,0,183,816,19876
582,7,0.6616,2.0526,0.0662,-0.4914,218,664,19876
582,8,0.5983,2.3215,-0.4487,-0.4914,343,649,19876
583,1,0.1151,0.252,-0.2531,0,235,718,19910
583,2,0.1553,1.1483,2.2522,0,266,683,19910
583,3,0.9319,1.8953,-1.3979,0,266,683,19910
583,4,-2.0537,8.7704,-3.2273,0,183,816,19910
583,5,0.6472,2.2438,-0.2157,-0.4914,318,667,19910
583,6,0.4315,2.5446,1.1218,-0.4914,190,772,19910
585,1,0.1151,0.252,-0.2531,0,222,730,19975
585,2,-2.0537,8.7704,-3.2273,0,195,805,19975
585,3,1.0067,1.9344,-0.8629,0.9828,268,603,19975
585,4,0.8974,2.1657,-0.6731,-0.4914,368,663,19975
586,1,0.1151,0.2399,-0.2646,0,213,738,20011
586,2,0.9722,1.9352,-1.1218,0,285,688,20011
586,3,-0.0748,0.9536,-2.2436,0,285,688,20011
586,4,-0.1726,2.0703,1.8984,0,161,765,20011
586,5,-2.0537,8.7704,-3.2273,0,203,798,20011
586,6,0.5436,2.2915,-0.9319,-0.9828,317,623,20011
586,7,0.9348,2.1071,-0.4315,-0.4914,344,643,20011
587,1,0.1151,0.2399,-0.2646,0,247,705,20044
587,2,1.0067,1.9006,-0.9348,0,326,685,20044
587,3,2.8994,6.9172,-2.4162,0,164,880,20044
587,4,-2.0537,8.7704,-3.2273,0,203,800,20044
587,5,0.791,2.2031,-0.1438,-0.9828,426,634,20044
588,1,0.1151,0.2399,-0.2646,0,241,710,20076
588,2,1.2714,2.0814,0,0,281,682,20076
588,3,0.3739,2.1332,-1.1218,0,281,682,20076
588,4,0.1668,2.3646,1.3346,0,227,716,20076
588,5,3.141,6.7202,-2.6578,0,151,874,20076
588,6,-2.0537,8.7704,-3.2273,0,194,807,20076
588,7,0.8974,2.0462,-0.2761,-0.9828,363,630,20076
589,1,0.1151,0.2399,-0.2646,0,240,712,20110
589,2,0.1266,0.234,-0.2646,0,240,712,20110
589,3,0.1553,0.7712,2.4075,0,250,701,20110
589,4,1.1649,1.7618,-1.3979,0,250,701,20110
589,5,3.141,6.7202,-2.6578,0,170,869,20110
589,6,-2.0537,8.7704,-3.2273,0,204,798,20110
589,7,0.9665,2.0039,-0.3452,-0.9828,419,602,20110
590,1,0.1151,0.2399,-0.2646,0,241,711,20142
590,2,1.0786,1.9793,-0.6472,0,321,699,20142
590,3,-0.4142,4.308,-1.2425,0,150,862,20142
590,4,2.8994,6.9969,-2.1745,0,172,880,20142
590,5,-2.0537,8.7704,-3.2273,0,202,800,20142
590,6,0.6731,2.1332,-0.9722,-1.4742,307,612,20142
591,1,0.1151,0.2399,-0.2646,0,217,735,20176
591,2,1.0067,1.9923,-0.7191,0,320,685,20176
591,3,-2.0537,8.7704,-3.2273,0,196,807,20176
591,4,0.791,2.0874,-0.7191,-1.4742,395,590,20176
591,5,0.9262,1.9306,-0.2646,-0.9828,346,643,20176
592,1,0.1151,0.2399,-0.2646,0,202,749,20210
592,2,1.0786,1.9793,-0.6472,0,301,686,20210
592,3,-2.0537,8.7704,-3.2273,0,193,810,20210
592,4,0.8629,2.0321,-0.791,-1.4742,327,571,20210
592,5,0.86,1.9776,-0.0662,-0.4914,247,690,20210
593,1,0.1151,0.2399,-0.2646,0,241,711,20243
593,2,1.0786,1.8952,-0.8629,0,275,696,20243
593,3,0.1611,1.337,2.2551,0,208,724,20243
593,4,1.2886,1.5421,-1.6913,0,208,724,20243
593,5,4.0097,6.1261,-2.3586,0,168,892,20243
593,6,-2.0537,8.7704,-3.2273,0,191,810,20243
593,7,1.0786,1.8229,-1.0067,-1.4742,360,588,20243
593,8,1.2425,1.6095,-0.9665,-0.9828,328,615,20243
593,9,0.2071,1.2457,-1.8639,-0.9828,328,615,20243
593,10,1.257,1.6718,-0.5293,-0.4914,287,656,20243
593,11,0.2646,1.5066,-1.5216,-0.4914,287,656,20243
593,12,0.5005,2.3632,1.2512,-0.4914,164,757,20243
594,1,0.1151,0.2399,-0.2646,0,252,700,20275
594,2,1.1506,1.9609,-0.5753,0,230,711,20275
594,3,0.3106,1.2609,2.1745,0,188,813,20275
594,4,1.2425,1.487,-1.6309,0,371,658,20275
594,5,-2.0537,8.7704,-3.2273,0,2,0,20275
594,6,1.0585,1.8507,-0.3308,-0.4914,512,0,20275
595,1,0.1151,0.252,-0.2531,0,242,710,20310
595,2,1.0067,2.0385,-0.5753,0,319,697,20310
595,3,3.3423,6.4221,-2.8649,0,172,886,20310
595,4,-2.0537,8.7704,-3.2273,0,188,812,20310
595,5,1.1247,1.6281,-0.86,-0.9828,271,662,20310
595,6,1.3692,2.1582,0.4027,-0.4914,226,720,20310
596,1,0.1151,0.2399,-0.2646,0,243,708,20343
596,2,1.0067,2.0385,-0.5753,0,363,687,20343
596,3,3.3423,6.5233,-2.6261,0,228,886,20343
596,4,-2.0537,8.7704,-3.2273,0,188,813,20343
596,5,1.3231,1.6401,-0.4631,-0.4914,345,660,20343
597,1,0.1151,0.2399,-0.2646,0,245,706,20375
597,2,0.9348,1.9701,-0.8629,0,273,690,20375
597,3,0.3883,1.4789,2.0192,0,181,755,20375
597,4,-2.0537,8.7704,-3.2273,0,193,808,20375
597,5,1.139,1.7198,-0.0633,-0.4914,362,658,20375
598,1,0.1151,0.2399,-0.2646,0,250,701,20409
598,2,1.2225,1.8058,-0.8629,0,318,687,20409
598,3,-2.3471,8.7998,-2.9339,0,185,815,20409
598,4,1.2023,1.6178,-0.443,-0.4914,349,669,20409
599,1,0.1151,0.2399,-0.2646,0,237,715,20442
599,2,0.9348,1.9701,-0.8629,0,251,705,20442
599,3,1.7977,1.4624,0.3595,0,251,705,20442
599,4,0.233,0.9657,2.3299,0,164,758,20442
599,5,1.2425,1.7079,-1.3979,0,164,758,20442
599,6,-2.3471,8.7998,-2.9339,0,180,820,20442
599,7,0.6213,2.1628,0.069,-0.4914,296,653,20442
599,8,1.5878,1.1523,1.1045,-0.4914,296,653,20442
600,1,0.1151,0.2399,-0.2646,0,239,712,20476
600,2,1.3289,1.5156,-0.443,0,353,705,20476
600,3,1.1506,1.8843,-0.791,0,338,704,20476
600,4,2.8994,6.7289,-2.8994,0,153,886,20476
600,5,-2.6405,8.7162,-2.9339,0,176,823,20476
601,1,0.1151,0.2399,-0.2646,0,233,720,20510
601,2,1.2656,1.5853,-0.3797,0,280,714,20510
601,3,2.3874,6.8348,-2.8649,0,153,894,20510
601,4,-2.6405,8.7162,-2.9339,0,182,817,20510
601,5,1.3807,1.7662,-0.2071,-0.4914,378,653,20510
602,1,0.1151,0.2399,-0.2646,0,241,708,20542
602,2,0.233,1.1351,2.2522,0,185,757,20542
602,3,1.3979,1.4312,-1.5532,0,185,757,20542
602,4,3.141,6.7202,-2.6578,0,161,891,20542
602,5,-2.3471,8.7998,-2.9339,0,186,813,20542
602,6,1.4554,1.2507,-0.7594,0.4914,272,672,20542
602,7,0.8457,1.77,0.1812,-0.4914,279,662,20542
602,8,1.2425,1.8723,-0.1351,-0.4914,322,648,20542
603,1,0.1151,0.2399,-0.2646,0,238,713,20575
603,2,4.7173,5.5995,-2.3586,0,150,887,20575
603,3,3.141,6.7202,-2.6578,0,163,885,20575
603,4,-2.3471,8.6965,-3.2273,0,178,821,20575
603,5,1.2656,1.619,-0.1898,-0.4914,338,671,20575
604,1,0.1151,0.2399,-0.2646,0,244,708,20609
604,2,0.3106,1.3862,2.0969,0,152,791,20609
604,3,3.3423,6.4221,-2.8649,0,170,888,20609
604,4,-2.0537,8.7704,-3.2273,0,183,817,20609
604,5,1.3893,1.6294,-0.2646,-0.4914,379,665,20609
605,1,0.1151,0.2399,-0.2646,0,224,726,20645
605,2,0.233,1.2775,2.1745,0,155,789,20645
605,3,1.3203,1.4185,-1.6309,0,155,789,20645
605,4,2.8649,6.6488,-2.8649,0,182,889,20645
605,5,-2.3471,8.7998,-2.9339,0,176,822,20645
605,6,1.3922,1.5222,-0.0633,-0.4914,336,670,20645
605,7,1.2225,1.8677,-0.7191,-0.4914,279,704,20645
606,1,0.1151,0.2399,-0.2646,0,237,715,20676
606,2,0.9492,1.8314,0.0633,0,228,712,20676
606,3,3.3423,6.5233,-2.6261,0,221,893,20676
606,4,-2.3471,8.7998,-2.9339,0,178,821,20676
606,5,1.0873,1.6416,0.0604,-0.4914,259,681,20676
606,6,1.2944,1.755,-0.8629,-0.4914,286,721,20676
606,7,1.2225,1.8384,-0.791,-0.4914,286,721,20676
607,1,0.1151,0.2399,-0.2646,0,240,712,20710
607,2,1.2023,1.6726,-0.1266,0,327,704,20710
607,3,-1.8984,0.2802,0.7594,0,327,704,20710
607,4,-0.4142,4.308,-1.2425,0,152,860,20710
607,5,3.1036,6.6402,-2.6261,0,200,889,20710
607,6,-2.0537,8.7704,-3.2273,0,177,822,20710
607,7,1.3116,1.6946,-0.6903,-0.9828,326,624,20710
609,1,0.1151,0.2399,-0.2646,0,239,713,20776
609,2,1.2656,1.6252,-0.1266,0,305,707,20776
609,3,2.8649,6.7467,-2.6261,0,172,892,20776
609,4,-2.3471,8.7998,-2.9339,0,175,825,20776
609,5,1.4497,1.5781,-0.6903,-0.9828,305,605,20776
610,1,0.1151,0.252,-0.2531,0,253,698,20810
610,2,3.3826,6.4994,-2.8994,0,161,892,20810
610,3,-2.3471,8.7998,-2.9339,0,172,827,20810
610,4,1.6539,1.3792,0.1323,-0.4914,287,685,20810
611,1,0.1151,0.2399,-0.2646,0,226,725,20843
611,2,1.4554,1.4618,-0.0633,0,309,708,20843
611,3,3.3826,6.4994,-2.8994,0,3271,2569,20843
611,4,-2.0537,8.7704,-3.2273,0,3244,3013,20843
611,5,1.5216,1.4579,-0.4631,-0.9828,2842,2948,20843
611,6,1.093,1.3908,0.2186,-0.4914,3050,3213,20843
612,1,0.1151,0.2399,-0.2646,0,237,716,20875
612,2,3.141,6.6196,-2.8994,0,167,885,20875
612,3,-2.0537,8.7704,-3.2273,0,172,828,20875
612,4,-2.3471,8.7998,-2.9339,0,172,828,20875
612,5,1.4554,1.3477,-0.5695,-0.4914,323,686,20875
613,1,0.1151,0.2399,-0.2646,0,241,711,20909
613,2,2.8649,6.7467,-2.6261,0,173,894,20909
613,3,-2.0537,8.7704,-3.2273,0,177,824,20909
613,4,1.5878,1.3616,-0.5293,-0.9828,319,647,20909
613,5,1.2081,1.3933,0.3452,-0.4914,230,677,20909
614,1,0.1151,0.2399,-0.2646,0,259,693,20943
614,2,3.3826,6.4994,-2.8994,0,167,889,20943
614,3,-2.3471,8.7998,-2.9339,0,173,826,20943
614,4,1.3289,1.4429,0.1812,-0.4914,338,647,20943
615,1,0.1151,0.252,-0.2531,0,224,725,20976
615,2,-0.4142,4.308,-1.2425,0,151,862,20976
615,3,2.3874,6.7298,-3.1036,0,158,894,20976
615,4,-2.3471,8.7998,-2.9339,0,173,828,20976
615,5,1.2685,1.4877,0.2416,-0.4914,330,664,20976
616,1,0.1151,0.2399,-0.2646,0,230,721,21010
616,2,-0.4142,4.308,-1.2425,0,158,856,21010
616,3,2.6261,6.7467,-2.8649,0,168,889,21010
616,4,-2.3471,8.7998,-2.9339,0,177,823,21010
616,5,1.0355,1.4763,0.5177,-0.4914,263,672,21010
616,6,1.8351,0.9249,-0.1898,-0.4914,291,653,21010
616,7,0.9492,1.3829,-1.2023,-0.4914,291,653,21010
617,1,0.1151,0.2399,-0.2646,0,236,716,21043
617,2,-0.4142,4.308,-1.2425,0,157,855,21043
617,3,3.3826,6.4994,-2.8994,0,172,884,21043
617,4,-2.3471,8.7998,-2.9339,0,175,824,21043
617,5,1.3289,1.4492,0.1208,-0.4914,318,679,21043
618,1,0.1151,0.2399,-0.2646,0,234,716,21076
618,2,-0.4142,4.308,-1.2425,0,155,857,21076
618,3,3.3826,6.6019,-2.6578,0,171,886,21076
618,4,-2.3471,8.7998,-2.9339,0,177,822,21076
618,5,1.5101,1.252,-0.1812,-0.4914,273,693,21076
619,1,0.1151,0.2399,-0.2646,0,231,720,21110
619,2,-0.4142,4.308,-1.2425,0,159,854,21110
619,3,3.3826,6.4994,-2.8994,0,176,884,21110
619,4,-2.3471,8.7998,-2.9339,0,175,824,21110
619,5,1.4382,1.17,0.2876,-0.4914,247,671,21110
621,1,0.1151,0.2399,-0.2646,0,246,704,21175
621,2,0.4027,1.6345,2.8188,0,161,834,21175
621,3,-0.4142,4.308,-1.2425,0,161,851,21175
621,4,3.3826,6.4994,-2.8994,0,171,886,21175
621,5,-2.0537,8.7704,-3.2273,0,177,822,21175
621,6,1.4957,1.1311,0.0575,-0.4914,291,678,21175
622,1,0.1151,0.252,-0.2531,0,256,695,21210
622,2,-0.4142,4.308,-1.2425,0,171,843,21210
622,3,3.3826,6.4994,-2.8994,0,176,883,21210
622,4,-2.3471,8.7998,-2.9339,0,177,822,21210
622,5,1.4382,1.1826,0.2301,-0.4914,305,665,21210
622,6,1.5187,1.173,-0.7594,-0.4914,271,669,21210
623,1,0.1151,0.2399,-0.2646,0,239,713,21245
623,2,-0.4142,4.308,-1.2425,0,167,847,21245
623,3,3.141,6.6196,-2.8994,0,166,891,21245
623,4,-2.3471,8.7998,-2.9339,0,175,825,21245
623,5,1.5101,1.1115,-0.604,-0.4914,236,674,21245
624,1,0.1151,0.2399,-0.2646,0,226,725,21275
624,2,0.4027,1.6345,2.8188,0,154,843,21275
624,3,-0.4142,4.308,-1.2425,0,163,850,21275
624,4,3.141,6.6196,-2.8994,0,164,893,21275
624,5,-2.0537,8.7704,-3.2273,0,175,825,21275
624,6,1.7201,1.2405,-0.3969,-1.9656,182,574,21275
624,7,1.5705,1.0577,-0.5436,-0.9828,292,610,21275
624,8,1.5849,0.8154,0,-0.4914,246,706,21275
625,1,0.1151,0.2399,-0.2646,0,230,721,21310
625,2,1.8121,0.6823,-0.3624,0,164,721,21310
625,3,0.9665,1.0866,-1.3289,0,164,721,21310
625,4,0.4027,1.6345,2.8188,0,164,833,21310
625,5,-0.4142,4.308,-1.2425,0,158,853,21310
625,6,3.141,6.6196,-2.8994,0,166,893,21310
625,7,-2.3471,8.7998,-2.9339,0,175,825,21310
625,8,1.5302,0.9073,0.1093,-0.4914,286,697,21310
628,1,0.1151,0.2399,-0.2646,0,239,714,21410
628,2,0.4027,1.6345,2.8188,0,168,828,21410
628,3,-0.4142,4.308,-1.2425,0,161,852,21410
628,4,3.3826,6.4994,-2.8994,0,164,893,21410
628,5,-2.3471,8.7998,-2.9339,0,173,826,21410
628,6,1.4756,0.9937,-0.1093,-0.4914,219,668,21410
629,1,0.1151,0.2399,-0.2646,0,256,697,21445
629,2,1.6942,0.5287,0.164,0,195,704,21445
629,3,0.4027,1.6345,2.8188,0,176,823,21445
629,4,-0.4142,4.308,-1.2425,0,163,853,21445
629,5,2.6261,6.7467,-2.8649,0,162,893,21445
629,6,-2.0537,8.7704,-3.2273,0,174,825,21445
630,1,0.1151,0.2399,-0.2646,0,232,719,21478
630,2,1.605,0.5141,0.1035,0,172,729,21478
630,3,1.8121,0.7703,-0.0604,0,220,719,21478
630,4,0.4027,1.6345,2.8188,0,155,844,21478
630,5,-0.4142,4.308,-1.2425,0,161,851,21478
630,6,3.141,6.7202,-2.6578,0,164,892,21478
630,7,-2.0537,8.7704,-3.2273,0,172,828,21478
631,1,0.1151,0.2399,-0.2646,0,247,704,21510
631,2,1.8121,0.7726,0,0,245,704,21510
631,3,0.4027,1.6345,2.8188,0,156,842,21510
631,4,-0.4142,4.308,-1.2425,0,156,854,21510
631,5,3.3826,6.4994,-2.8994,0,163,893,21510
631,6,-2.3471,8.7998,-2.9339,0,176,823,21510
632,1,0.1151,0.2399,-0.2646,0,249,702,21543
632,2,1.7517,0.8491,-0.302,0,251,702,21543
632,3,0.4027,1.6345,2.8188,0,162,834,21543
632,4,-0.4142,4.308,-1.2425,0,151,859,21543
632,5,2.6261,6.7467,-2.8649,0,166,890,21543
632,6,3.3826,6.4994,-2.8994,0,165,891,21543
632,7,-2.0537,8.7704,-3.2273,0,175,823,21543
633,1,0.1151,0.2399,-0.2646,0,261,690,21576
633,2,0.4027,1.6345,2.8188,0,158,840,21576
633,3,2.6261,6.7467,-2.8649,0,165,891,21576
633,4,3.141,6.7202,-2.6578,0,165,890,21576
633,5,-2.0537,8.7704,-3.2273,0,175,824,21576
633,6,-1.6568,0.3258,0,-0.4914,217,686,21576
633,7,-1.8409,0.3574,0.0575,-0.4914,218,678,21576
634,1,0.1151,0.2399,-0.2646,0,243,709,21612
634,2,0.4027,1.6345,2.8188,0,155,843,21612
634,3,2.6261,6.7467,-2.8649,0,165,891,21612
634,4,-2.3471,8.7998,-2.9339,0,176,823,21612
634,5,1.7258,0.7267,0.1151,-0.4914,245,694,21612
637,1,0.1151,0.2399,-0.2646,0,236,716,21710
637,2,0.5034,1.7714,2.7182,0,170,829,21710
637,3,-0.4142,4.308,-1.2425,0,157,856,21710
637,4,2.6261,6.7467,-2.8649,0,167,889,21710
637,5,3.3826,6.4994,-2.8994,0,164,891,21710
637,6,-2.0537,8.7704,-3.2273,0,172,828,21711
637,7,-1.6942,0.5086,0.2186,-0.4914,207,675,21711
637,8,-1.7517,0.7607,-0.4832,-0.4914,205,674,21711
637,9,1.2081,0.8095,-1.3289,-0.4914,205,674,21711
639,1,0.1151,0.252,-0.2531,0,240,712,21777
639,2,0.3106,1.2609,2.1745,0,155,783,21777
639,3,1.3979,1.342,-1.6309,0,155,783,21777
639,4,0.5034,1.7714,2.7182,0,174,825,21777
639,5,-0.4142,4.308,-1.2425,0,152,862,21777
639,6,3.3826,6.4994,-2.8994,0,163,893,21777
639,7,-2.3471,8.7998,-2.9339,0,172,827,21777
641,1,0.1151,0.2399,-0.2646,0,246,705,21844
641,2,0.3106,1.2609,2.1745,0,162,776,21844
641,3,1.3979,1.342,-1.6309,0,3008,2690,21844
641,4,0.4027,1.6345,2.8188,0,3700,3687,21844
641,5,3.141,6.7202,-2.6578,0,2655,3175,21844
641,6,-2.0537,8.7704,-3.2273,0,3005,3037,21844
642,1,0.1151,0.2399,-0.2646,0,242,709,21875
642,2,0.233,1.2775,2.1745,0,197,742,21875
642,3,1.3979,1.342,-1.6309,0,197,742,21875
642,4,0,1.969,2.14,0,153,740,21875
642,5,0.5034,1.7714,2.7182,0,164,834,21875
642,6,3.3826,6.4994,-2.8994,0,163,893,21875
642,7,-2.3471,8.7998,-2.9339,0,176,824,21875
642,8,1.7834,0.5799,-0.0575,-0.9828,264,584,21875
643,1,0.1151,0.2399,-0.2646,0,228,721,21910
643,2,0.3106,1.2609,2.1745,0,185,753,21910
643,3,1.3979,1.342,-1.6309,0,185,753,21910
643,4,0.4027,1.6345,2.8188,0,166,831,21910
643,5,3.141,6.7202,-2.6578,0,165,891,21910
643,6,-2.0537,8.7704,-3.2273,0,172,827,21910
645,1,0.1151,0.252,-0.2531,0,229,723,21976
645,2,0.233,1.2775,2.1745,0,191,746,21976
645,3,1.3979,1.342,-1.6309,0,191,746,21976
645,4,-0.6903,1.0867,2.5024,0,153,732,21976
645,5,0.4027,1.6345,2.8188,0,173,825,21976
645,6,3.141,6.7202,-2.6578,0,164,892,21976
645,7,-2.0537,8.7704,-3.2273,0,175,825,21976
646,1,0.1151,0.2399,-0.2646,0,245,707,22010
646,2,0.233,1.2775,2.1745,0,173,764,22010
646,3,1.3203,1.4185,-1.6309,0,173,764,22010
646,4,0.5034,1.7714,2.7182,0,178,821,22010
646,5,3.3826,6.4994,-2.8994,0,163,893,22010
646,6,-2.3471,8.7998,-2.9339,0,175,825,22010
648,1,0.1151,0.2399,-0.2646,0,238,713,22076
648,2,0.233,1.1351,2.2522,0,190,748,22076
648,3,1.3979,1.342,-1.6309,0,4720,4819,22076
648,4,0.4027,1.6345,2.8188,0,4475,3997,22076
648,5,3.141,6.7202,-2.6578,0,4064,3991,22076
648,6,-2.0537,8.7704,-3.2273,0,2673,3242,22076
649,1,0.1151,0.2399,-0.2646,0,253,697,22110
649,2,0.3106,1.2609,2.1745,0,235,704,22110
649,3,1.3979,1.342,-1.6309,0,235,704,22110
649,4,-0.6903,1.0867,2.5024,0,177,706,22110
649,5,0.4027,1.6345,2.8188,0,168,830,22110
649,6,3.3826,6.4994,-2.8994,0,165,891,22110
649,7,-2.3471,8.7998,-2.9339,0,171,828,22110
652,1,0.1151,0.2399,-0.2646,0,240,711,22210
652,2,0.3106,1.2609,2.1745,0,250,689,22210
652,3,1.3979,1.342,-1.6309,0,250,689,22210
652,4,-0.6903,1.0867,2.5024,0,208,674,22210
652,5,0.4027,1.6345,2.8188,0,192,807,22210
652,6,3.3826,6.4994,-2.8994,0,165,892,22210
652,7,-2.3471,8.7998,-2.9339,0,174,825,22210
655,1,0.1151,0.2399,-0.2646,0,236,714,22309
655,2,0.3106,1.2609,2.1745,0,261,677,22309
655,3,1.3979,1.342,-1.6309,0,261,677,22309
655,4,-0.1783,1.7464,2.3184,0,218,663,22309
655,5,0.4027,1.6345,2.8188,0,201,798,22309
655,6,3.3826,6.4994,-2.8994,0,164,892,22309
655,7,-2.0537,8.7704,-3.2273,0,173,827,22309
656,1,0.1151,0.2399,-0.2646,0,240,711,22343
656,2,0.3106,1.2609,2.1745,0,261,677,22343
656,3,1.3979,1.342,-1.6309,0,261,677,22343
656,4,-0.6903,1.0867,2.5024,0,231,651,22343
656,5,0.4027,1.6345,2.8188,0,201,797,22343
656,6,3.141,6.7202,-2.6578,0,164,892,22343
656,7,-2.0537,8.7704,-3.2273,0,172,828,22343
657,1,0.1151,0.252,-0.2531,0,234,717,22376
657,2,0.3106,1.2609,2.1745,0,253,686,22376
657,3,1.3979,1.342,-1.6309,0,253,686,22376
657,4,-0.0892,1.8653,2.2292,0,187,695,22376
657,5,0.4027,1.6345,2.8188,0,188,810,22376
657,6,3.3826,6.4994,-2.8994,0,164,892,22376
657,7,-2.3471,8.7998,-2.9339,0,174,826,22376
658,1,0.1151,0.2399,-0.2646,0,252,699,22409
658,2,0.233,1.2775,2.1745,0,251,688,22409
658,3,1.3203,1.4185,-1.6309,0,251,688,22409
658,4,-0.0892,1.8653,2.2292,0,199,684,22409
658,5,0.4027,1.6345,2.8188,0,200,799,22409
658,6,3.3826,6.4994,-2.8994,0,164,892,22409
658,7,-2.0537,8.7704,-3.2273,0,172,827,22409
659,1,0.1151,0.2399,-0.2646,0,225,725,22442
659,2,0.3106,1.2609,2.1745,0,242,696,22442
659,3,1.3979,1.342,-1.6309,0,242,696,22442
659,4,-0.6903,1.0867,2.5024,0,209,675,22442
659,5,0.4027,1.6345,2.8188,0,193,806,22442
659,6,3.3826,6.4994,-2.8994,0,166,890,22442
659,7,3.141,6.7202,-2.6578,0,166,890,22442
659,8,-2.0537,8.7704,-3.2273,0,172,826,22442
660,1,0.1151,0.2399,-0.2646,0,242,709,22477
660,2,0.233,1.2775,2.1745,0,266,669,22477
660,3,1.3203,1.4185,-1.6309,0,266,669,22477
660,4,-0.604,1.3104,2.4162,0,235,648,22477
660,5,0.4027,1.6345,2.8188,0,197,801,22477
660,6,3.3826,6.4994,-2.8994,0,165,891,22477
660,7,-2.3471,8.7998,-2.9339,0,173,826,22477
661,1,0.1151,0.2399,-0.2646,0,241,709,22509
661,2,0.3106,1.2609,2.1745,0,257,682,22509
661,3,1.3979,1.342,-1.6309,0,257,682,22509
661,4,-0.6903,1.0867,2.5024,0,226,657,22509
661,5,0.4027,1.6345,2.8188,0,194,804,22509
661,6,3.141,6.7202,-2.6578,0,164,892,22509
661,7,-2.0537,8.7704,-3.2273,0,174,825,22509
662,1,0.1151,0.2399,-0.2646,0,250,701,22542
662,2,0.3106,1.2609,2.1745,0,270,669,22542
662,3,1.3979,1.342,-1.6309,0,270,669,22542
662,4,-0.6903,1.0867,2.5024,0,236,646,22542
662,5,0.4027,1.6345,2.8188,0,194,805,22542
662,6,3.3826,6.4994,-2.8994,0,167,889,22542
662,7,-2.3471,8.7998,-2.9339,0,172,828,22542
663,1,0.1151,0.252,-0.2531,0,252,700,22576
663,2,0.3106,1.2609,2.1745,0,271,667,22576
663,3,1.3979,1.342,-1.6309,0,271,667,22576
